date,catalyst,temperature,through_time,feed_fraction_1,feed_fraction_2,feed_fraction_3,feed_fraction_4,feed_fraction_5,feed_fraction_6,feed_fraction_7,feed_fraction_8,feed_fraction_9,feed_fraction_10,feed_fraction_11,feed_fraction_12,feed_fraction_13,feed_fraction_14,feed_fraction_15,feed_fraction_16,feed_fraction_17,feed_fraction_18,feed_fraction_19,feed_fraction_20,out_fraction_1,out_fraction_2,out_fraction_3,out_fraction_4,out_fraction_5,out_fraction_6,out_fraction_7,out_fraction_8,out_fraction_9,out_fraction_10,out_fraction_11,out_fraction_12,out_fraction_13,out_fraction_14,out_fraction_15,out_fraction_16,out_fraction_17,out_fraction_18,out_fraction_19,out_fraction_20
2020-10-25,0,592.3111584968865,8.5207,0.1775973837258337,0.12581191289579532,0.10794697490943642,0.10041190191163668,0.09749993209204498,0.05333857184330247,0.07533107091522487,0.05661354523497979,0.022604695225191245,0.021179085818150728,0.06071884794982272,0.018428497150812528,0.01774997230509741,0.02157770447701787,0.012746208306602622,0.012273938266312411,0.010340700838170038,0.004100106573424351,0.0014669306085887271,0.002262018952554889,0.15862278890672862,0.12558574300199501,0.09857229264576624,0.10893853087157009,0.10335180839309988,0.058822085053084755,0.07103152834048165,0.06100629059043663,0.025464794748865503,0.024206582035006703,0.05828377725171785,0.020064706608483526,0.014676178215085042,0.023365750486226376,0.013082279742118195,0.014502742636905507,0.011124494199048545,0.004830331322378664,0.0019298966892362527,0.0025297634608370577
2020-10-26,0,858.9703809469938,9.7291,0.17097299968657206,0.150861007719067,0.11403492845738644,0.09306229453018466,0.06415864510178278,0.09243190078844916,0.030225821134709785,0.06797163575184928,0.03704232227562739,0.046101882673351864,0.03989354361003899,0.009468916090782417,0.019781370312597624,0.012636727263803606,0.008466826312791617,0.0015456965923163616,0.016994093427099472,0.010206949986946504,0.007908861868939665,0.0062335764157031,0.09111695910824119,0.1314213067751004,0.13691595022597414,0.10137303586387035,0.0922100837610274,0.07972319183477983,0.05682690933665779,0.05765574773451278,0.04747104041971002,0.038181233945750404,0.04794578757065681,0.018933917357530014,0.02485932337985889,0.014398903159907156,0.011278992326924323,0.0060081081701450125,0.010717899787322257,0.011924889979749732,0.009602007952509779,0.011284651319610978
2020-10-27,2,569.0041658468544,11.2456,0.1970151563546327,0.142003918591344,0.10375147562934221,0.08971212650469619,0.08704794913121926,0.08655500839328902,0.05310207880110006,0.05346463610897336,0.03501346910292757,0.01542717556489708,0.01785242750252339,0.02100451450838391,0.018844914995233296,0.02558833088812329,0.014295649465484537,0.007780984529435315,0.0077318776911802865,0.006418018602036132,0.01369943518617493,0.0036908524490033984,0.05341320726212062,0.13154544554907396,0.09210237369427804,0.10137868297250893,0.12989127270274503,0.09661842975927176,0.07274934061982635,0.04622098317552212,0.06864606182692812,0.039932628064210704,0.02287277736216512,0.01781114801668549,0.022358986962713014,0.023096600981416096,0.021101848488799722,0.0122289017365192,0.013143412959530892,0.008266410440261532,0.01094846706670213,0.015321577120953295
2020-10-28,0,494.23182853497565,9.2301,0.18332407583663393,0.12150998448500433,0.1458620338759136,0.10463086544558474,0.060953085706878345,0.06339442601980558,0.05708602278704047,0.03837584552114355,0.05840082675481048,0.019040120168323547,0.015147840893449848,0.0179472138308352,0.01250010119511183,0.02976390616969449,0.017369698887563238,0.005199977221912014,0.012255665116263942,0.023728764212372123,0.002926753700137531,0.01058279217152138,0.11003551291303491,0.14558296970258247,0.14599925358379723,0.13351260100216575,0.06282782351001595,0.061979541692807914,0.07014921117317464,0.0429942195655241,0.04748767019749171,0.027063014411148882,0.014643785163852858,0.021180666418993414,0.011375242085291701,0.02850946104850224,0.020549200581265175,0.004358289208094257,0.013390894288277904,0.02138858534585971,0.005781281431387564,0.011175624897085495
2020-10-29,2,442.9348796606064,8.0658,0.12598819437328052,0.13426384372617792,0.09815190630868374,0.12953322107310322,0.06971408513265266,0.1245668397835823,0.052021498691040696,0.04080364133951219,0.04090777282798566,0.0374872376405402,0.007660029063848821,0.027260127597750906,0.02669106361437416,0.010303666321128972,0.011507180674357608,0.03332886809934369,0.00437168577002135,0.00446643204300974,0.009780919577535937,0.011191786342069568,0.054791159012784016,0.09569046062154632,0.1113746512564773,0.11685306824834368,0.13175201306061216,0.07030890326634104,0.07430674549370105,0.07425721802118662,0.05271846984028865,0.046271960376775,0.018945092778175292,0.017904109120123857,0.014384964425099997,0.024407328739517564,0.020259905680936992,0.021605067934242883,0.02242722628063827,0.006425991171030429,0.005593098713502504,0.01947040050291729
2020-10-30,1,615.1089713443071,6.5198,0.14154965832830937,0.14127453310833882,0.1454108831946162,0.1004207019255241,0.09780319491226318,0.08819855941997368,0.08031854144958059,0.046300367937103806,0.027342653957825584,0.03948163875474491,0.008193954072189372,0.01955277984381047,0.017933212565788392,0.019071660863165293,0.010217247996010039,0.007604909216822372,0.004563821100258376,0.001200547334459634,0.0010764757629699595,0.002484658256246041,0.09164869163618183,0.1242851890758074,0.14633641276167425,0.11707927964612809,0.1119044212035592,0.076881338918664,0.06861443774847074,0.07686745670040648,0.036248043037456115,0.040579868510889495,0.020130684095003973,0.01606336936609468,0.019745899874361993,0.014607309535530421,0.014999442469525951,0.009730960832108363,0.006755108301967506,0.002986200228617929,0.0015852083822130618,0.0029375036860388357
2020-10-31,0,626.111728977412,13.8186,0.19085175202626808,0.15958713319619383,0.0915164402898591,0.10572099340488351,0.08529188745615923,0.0550473671211219,0.037815972361331655,0.04205643712119353,0.035989205332331006,0.036731008907549746,0.04448497361811509,0.02378748842491838,0.03008745090354028,0.0204689986117254,0.016080565363470998,0.0041981179400694705,0.008316420887719516,0.004535463990211278,0.005826930633292943,0.0016053924100451122,0.10601068858718982,0.17222482903988443,0.11949905680001163,0.11861831856430158,0.06671628539223053,0.07906081758117603,0.03876050148242728,0.0477200783830056,0.03236549955321194,0.04225775504815403,0.04031281576940579,0.03229543756981352,0.023374694643109616,0.03086017592010841,0.014766660503972736,0.009835792394372718,0.008982861641556938,0.006713337564586698,0.005468445120246492,0.004081290461766233
2020-11-01,1,932.1462219115347,6.2041,0.18109939259502503,0.11733946132986879,0.14634687837500146,0.07626883480338909,0.0794633979043466,0.044781021625603,0.06681139456850331,0.056295561178935714,0.03987818846550907,0.025566895334993886,0.03411486302125977,0.017061951807741983,0.03402412637317073,0.005120413931293335,0.010414510432264447,0.012133409077141465,0.001003032420947372,0.007854898936280866,0.0397419496777777,0.004679818140946215,0.08718741125536343,0.12486515329604754,0.1268346213625481,0.11659429790175055,0.07976858008237668,0.0718240910066774,0.061116392140805366,0.07067508574898329,0.04366867233123932,0.023767850004160183,0.04186541618054883,0.02346150291653619,0.03006268650609584,0.014872970247237292,0.012564814677482303,0.010949342168387475,0.005523515241402846,0.005435133579786492,0.02576017437900347,0.02265064946155998
2020-11-02,1,894.8943571187556,7.2957,0.18898781238795703,0.13288067341369758,0.1338728400295061,0.10482160633132996,0.06745266163547148,0.056522388709905204,0.05172141081338488,0.03486768838048878,0.03960284397958629,0.0352553635213688,0.027231948584510095,0.02229948393567164,0.031146456558527727,0.019269183245217283,0.014970798409509519,0.017687816945294924,0.013377438979903684,0.0013664544334120706,0.0031516918360751907,0.003513437869181591,0.09417661987004927,0.10388863542263883,0.14751912171354342,0.1320019811241017,0.08793775385485746,0.061609231018141544,0.06581335303794211,0.04279716948892244,0.04378227116345714,0.03629121398269753,0.025849070194746505,0.034462031000772976,0.0313056802383128,0.02250925496144968,0.018836160697478684,0.01327413833814788,0.01755080091125725,0.00969834148454763,0.004444090477166688,0.006174199848633736
2020-11-03,1,646.2773527950048,5.9733,0.17015279155210436,0.126146722298372,0.13839792555505503,0.09853173139042377,0.0918830328638197,0.06794015163644641,0.04468108646423779,0.04527934670604116,0.06014194956025705,0.027288174933488597,0.029300251852548313,0.01913732644250161,0.029823075391413007,0.003037439849139716,0.00434656609270533,0.015146812259653043,0.011267745911471092,0.010796376159249436,0.003584631889516695,0.0031168611915556683,0.10115498676851764,0.14291890046267183,0.12321234389066624,0.1283452216157271,0.09609660478612436,0.0785920336323074,0.04634736031875407,0.04904887423982897,0.05388035682948075,0.03382745067811173,0.02909914896352234,0.026091647858645425,0.029409330554158692,0.011359146117596954,0.004193346480621581,0.009926114067466569,0.013973123453211786,0.01286006624475609,0.004411884966429787,0.005190538867192946
2020-11-04,1,744.910830212757,10.0076,0.1917921205035276,0.14491209763373683,0.11312869706323155,0.081491429453299,0.05580863580319539,0.07193978910021463,0.08977245623390208,0.05244650514253696,0.03874423676234349,0.03470953430382196,0.009846239188444064,0.031058944538656312,0.02062454923167812,0.016059208695363467,0.013053345258130112,0.005426244806199806,0.010208161679725044,0.008880937320577998,0.0026841180665881058,0.007412749214827616,0.06735485772138569,0.09206961129805308,0.13475944022495556,0.11299506666525555,0.08690079250750146,0.09557059899481717,0.07489121600559147,0.052062506854594744,0.06539995058159652,0.05941870508763916,0.022412411344815385,0.014132241428246518,0.027714512598949713,0.02522681424113147,0.019289712546610042,0.011842281097496693,0.0073672185098375715,0.012455780238888188,0.006317703391216311,0.011693332418614824
2020-11-05,1,703.1934784259647,9.9276,0.160516438754508,0.1650901716867663,0.08036584986484499,0.12225210146738688,0.07939338827198907,0.08134042637277844,0.04320950243157624,0.05893912388002997,0.049301583957858316,0.03126483370199748,0.032768371337498506,0.0239333989024712,0.009975543186259438,0.020637418864588357,0.012742728987812245,0.0057666801133094666,0.009033462868012172,0.009914400992016969,0.0016373749290248896,0.0019171994292713583,0.07499277001904248,0.1362180997437713,0.09366594793990185,0.11784983512334296,0.1148758066464389,0.08450596592045109,0.0594757976907681,0.062026189235608126,0.042155552944463354,0.04737785717187126,0.03157620767061021,0.03742135472199053,0.02025661403798591,0.02149449252675459,0.015836822749444663,0.010565703329640184,0.009583131654858513,0.007750007998582738,0.00573416904200391,0.006503821067494149
2020-11-06,0,761.9433005806059,8.8233,0.1405004932185418,0.10509093983019997,0.17092132069868043,0.09011534522182886,0.11335324078608679,0.09104639744457134,0.032256998817303505,0.033961145276901306,0.05071406069071147,0.04301698420895006,0.01764475846647361,0.030629652946789113,0.00602028853683856,0.019781983572785974,0.01946933559184688,0.008927794749301648,8.913381022033807e-4,0.010667027600065557,0.01178402775901999,0.003206866480899889,0.08933631842640043,0.10761021438551072,0.13790869026200286,0.10569562382886916,0.10674475049095736,0.11203059427609278,0.06153792570047702,0.041186728789399725,0.04339806225596951,0.03623290516557451,0.03041574874261961,0.03064690813728542,0.015047411736542725,0.019484824279266802,0.016482215254976913,0.013626923144878716,0.005272637088609342,0.008240650422181079,0.010310957017722128,0.008626077446704015
2020-11-07,2,450.1109756529331,7.8248,0.17423355973011864,0.14041744655290553,0.07947360758954526,0.08325588174000924,0.1206890366871854,0.0538163614776888,0.06473174986443109,0.073513565032996,0.04471477697634177,0.034645341500903246,0.024020758533236836,0.02790849936268459,0.011380685002118555,0.007765285580967391,0.015605688583569604,0.002112838351394448,0.008717115694659824,0.00594854139447463,0.018361541483762508,0.008687718861006435,0.10537507453696118,0.09712294431280036,0.11909544103876615,0.09592352690425945,0.07793502492949533,0.10491246817439617,0.05307910968600233,0.0633927312457318,0.07482729865704033,0.0510190995049578,0.021385771777811296,0.026765680719860505,0.02822092991136172,0.011893239666235041,0.012234480404497247,0.009691902797574802,0.008247684099907756,0.007085437170980572,0.009953047988612771,0.02144867876825053
2020-11-08,1,651.1327374260873,10.452,0.15208650587795022,0.14867163419707963,0.15401769612593946,0.05436310113171603,0.06208418763860308,0.09527754169711795,0.0923318241944353,0.02962883739854034,0.03814986109963991,0.04045763094959851,0.04299912008575169,0.022612215758726746,0.01813998914609968,0.010790644400306061,0.00947879910094384,0.00669481518915247,0.0032189061025415756,0.0022733349672143578,0.013164334812587185,0.003559020126056197,0.06077423534218895,0.11632538719843782,0.1385100510583383,0.11617072049282903,0.07000890055187062,0.058925400055127516,0.08674870426093512,0.07656966194828707,0.05395281999780997,0.036579600386885444,0.05325995392542257,0.035851819039073224,0.0306008509434164,0.013316623969795532,0.01248288547220655,0.010016611148165428,0.0070879698821562425,0.0033089841316531073,0.006406972259372588,0.012817972821698876
2020-11-09,1,400.8393601514399,9.5883,0.12251809405757674,0.16445735899379318,0.12827060455353503,0.11757179180683963,0.10245016988565782,0.07813660455179118,0.07077669257183718,0.02095887849326339,0.03239366131078203,0.018805704654555333,0.02957669498530713,0.02921161786742205,0.012153682791845519,0.017278823949504907,0.01406282919866645,0.00875472696311997,0.004531587184311072,0.011511415550673117,0.00565033402610175,0.010928726603416416,0.06889614768372836,0.11793995231937232,0.14698501480798765,0.10079957899645434,0.1389511902105091,0.10637374850294978,0.08666844099960633,0.025867385855061636,0.02418242897557802,0.03297093544060192,0.013642956606762123,0.03329966074068395,0.021878271102990194,0.017979931991484954,0.012295994271512407,0.013618437997899975,0.006619697218292468,0.006072991028678951,0.009592161142700638,0.015239448503881798
2020-11-10,0,982.6296398881823,12.924,0.17688440321361898,0.14600537614849957,0.10376913939209441,0.12055796350774399,0.06401782400854301,0.09839267785269742,0.04924689021602764,0.05185891647869373,0.035186571167776105,0.01388135650620323,0.02114856543902807,0.025119383109302867,0.006401037905310963,0.026108913952474846,0.015519711660798494,0.012327247508118871,0.01534164980254324,0.004607641621701452,0.01080076120980818,0.00282396929901491,0.08564186739314315,0.12045659170321277,0.12733682471310964,0.1125965602746861,0.09088111030449073,0.09888970924457496,0.06911343063274222,0.04534303191702611,0.051318678807837526,0.03826591401038333,0.0241132022428242,0.021006731030766813,0.018396998370683853,0.019013394383529496,0.016716263206388884,0.01575083165899301,0.014507610163323047,0.010430169192077815,0.006912191675589202,0.012999951917507462
2020-11-11,2,766.8804502580315,11.127,0.17012371531721882,0.11902672338419121,0.12422012024389696,0.13489487032406416,0.08305195209949773,0.06515207678306859,0.04236866785035238,0.03334510971978264,0.040227407324194754,0.04316594961900061,0.0275802238080731,0.027554788040738614,0.022105202162004272,0.015154113977119662,0.010054781991433562,0.014732209740783432,0.0048100018734258424,0.00914137987582004,0.0012119340655749847,0.012078771799758616,0.023945725996790356,0.06930110575968218,0.08998025303590233,0.1353006116259726,0.11487733581110478,0.14213093979324154,0.07544694473133923,0.053909372762973196,0.04018415531656369,0.038124785619652185,0.034299082774492236,0.03613947333467134,0.034623627257877945,0.023557415473090614,0.02344401159754227,0.012861587510012125,0.011964956583364337,0.011662952819777616,0.007740076189014543,0.02026578859895497
2020-11-12,0,844.7508272714913,7.7605,0.17847137768106916,0.1803325587756499,0.10907230475691523,0.07063088338101317,0.09816567414558137,0.06025166372310265,0.04942666818502412,0.010857422279051432,0.041629303247064195,0.038665740903442596,0.01935352694717648,0.037530374088073956,0.01904452657513998,0.007394457266251343,0.014938779632780804,0.01731187353912224,0.012397152161012417,0.003300800967161028,0.01945267725698814,0.011772234488379928,0.09933059886161383,0.16796387968934562,0.14151381357269405,0.08574373412286822,0.10543196590953162,0.07097668138120525,0.052588101853765945,0.025540991132419862,0.027405120135805643,0.036911579651810356,0.030713357119344444,0.033526826794018263,0.027047193487556895,0.012064683758286714,0.01261121813567724,0.016129754908368488,0.013447914496524367,0.006997375236602366,0.015112494564493281,0.018729977794990266
2020-11-13,1,680.5234580300748,13.1124,0.22827201359391286,0.15411332491766014,0.13902025531634918,0.07599418041882049,0.051902774711663345,0.04185011237817835,0.03947020870437702,0.026534676952708478,0.0685388895906623,0.045522039783492584,0.027790200950754167,0.020045739233851088,0.023321969304849657,0.010569109988826434,0.005107359236093832,0.0036398022590494175,0.007618716425931142,0.014285801922271713,0.010489834420422006,0.005912989890125781,0.08182471421153249,0.12112704512950451,0.17236301261563208,0.10768902576344597,0.09332062630636963,0.05839811634907109,0.03635050302238242,0.04856263765135025,0.046044425606210165,0.0444021828089104,0.04013475626699371,0.034518664511425955,0.023438191572564267,0.016831091643583044,0.01424171904145755,0.014812060320229165,0.008803307502784106,0.004519813875150382,0.010533119951013536,0.021614251340099547
2020-11-14,0,680.1904737949371,11.6617,0.17795513012123126,0.14791890497653679,0.1313832262462196,0.08419560307422189,0.09171162974635211,0.061572606738319234,0.07246185966102942,0.03577145232866095,0.04975829205791802,0.026498016489043427,0.017576650232253948,0.01686672187303135,0.023743445637859868,0.011905920651359541,0.008138884182721906,0.004274209373753081,0.007095054206547857,0.011942597333263387,0.013789069457891604,0.005440725611784706,0.11034026010677495,0.14459493950815372,0.12145323236894935,0.11203965347855424,0.09766068137129671,0.07756820121247907,0.06488661132229036,0.03724651675261611,0.05384742315000795,0.03754032107849493,0.029179908259768735,0.012861032385226685,0.024052249195563043,0.01806649839036798,0.0107919470702331,0.005967814907765837,0.006148758677493079,0.009547053915501244,0.01369671123675159,0.012304260321828856
2020-11-15,2,500.76294825412333,13.0981,0.15949387364002662,0.16240251667391103,0.11530572826975054,0.08749954605277098,0.11035227993786903,0.06288040490383506,0.0740735550575762,0.01688067556947381,0.036459115636299874,0.028598657548898416,0.021818330890220443,0.020886345332261084,0.020256798245399003,0.00920272348347568,0.009393137923704359,0.027477682668157387,0.008651035501578834,0.0016581853275683392,0.024148670772799058,0.0025607365644244266,0.04330903982118416,0.10791126876167877,0.09077494304131596,0.11295679099836296,0.12116527453852692,0.09201723400198947,0.07582161190856448,0.07447291369083242,0.0423403066789593,0.041327503470122776,0.04733418266008522,0.024023797924623228,0.018995709993365553,0.013710067657925939,0.009374948870938564,0.021835603410529324,0.011417143249139427,0.014968892923814888,0.013526782308007622,0.022119310170660003
2020-11-16,2,666.4763807319105,10.9926,0.1962342943928111,0.17412747922375152,0.11392375941329351,0.103265995222925,0.07437658550094663,0.04962178785528047,0.04137017758156171,0.07749919086548425,0.028025252462209015,0.026032320444666388,0.02307469160711618,0.011351854191689423,0.016212296714532805,0.006824185701097136,0.01972655822966914,0.008850972063725347,0.013849451888940613,3.043487541365185e-4,0.012075709805829707,0.0032530880803335687,0.046067159391752155,0.11177225821774889,0.14630756755745544,0.14774766629075137,0.08668667108606075,0.07339093380438072,0.06944363248561813,0.05731541799279517,0.061060174802356794,0.03188239261798141,0.036194095164972614,0.034013205353986276,0.016724330812860906,0.012152262602983622,0.015403840537055756,0.014392845386506297,0.00857532704653572,0.008137966303783998,0.00937007282725366,0.013065166377319639
2020-11-17,2,652.5942317675799,12.1048,0.16994946953114015,0.12839364179089696,0.10966476066834441,0.0743808498528615,0.0718813098837333,0.10669729095305465,0.059697024158928406,0.04778279862462037,0.042597199411623245,0.04674317640353024,0.01498286698309832,0.041256229856677235,0.005836133064050483,0.008783559004721912,0.02779358146688655,0.02601305007726052,0.007241429026311047,0.0026131860347891776,0.006190697811717394,0.0015017453957544055,0.025713990007774475,0.08051790663274197,0.11450325627687884,0.12297909089074138,0.10458306285893372,0.06747113523089623,0.09519119390602379,0.06040107467778283,0.06312727043369115,0.046185462995525894,0.04132410475006707,0.033017527981586366,0.030002212401780706,0.02159513042089197,0.025726931928328305,0.018640598814285023,0.021326876772861617,0.011579570986263046,0.008369080023099277,0.0075643732135032985
